Profile,tech_stack,tobeclusteredcolumn,cluster
DO,Windows Server,DO Windows Server,0
DO,Serv,DO Serv,0
DO,Petroleum,DO Petroleum,0
DO,Time management,DO Time management,1
DO,Client coordination,DO Client coordination,0
DO,Control system,DO Control system,0
DO,Network engineering,DO Network engineering,0
DO,Release engineering,DO Release engineering,0
DO,Stakeholder Engagement,DO Stakeholder Engagement,0
DO,cyber security,DO cyber security,0
DO,Product sales,DO Product sales,0
DO,CCNA,DO CCNA,0
DO,Customer engagement,DO Customer engagement,0
DO,Service quality,DO Service quality,0
DO,ASP,DO ASP,0
DO,Health insurance,DO Health insurance,0
DO,Technical design,DO Technical design,0
DO,CDN,DO CDN,0
DO,azure CDN,DO azure CDN,0
DO,Akamai,DO Akamai,0
DO,Subnetting,DO Subnetting,0
DO,Infrastructure as Code,DO Infrastructure as Code,0
DO,restore,DO restore,0
DO,IAC Support Engineer,DO IAC Support Engineer,0
DO,Backup,DO Backup,0
DO,ASR,DO ASR,0
DO,restore procedures,DO restore procedures,0
DO,AKS,DO AKS,0
DO,SAN,DO SAN,0
DO,Database design,DO Database design,0
DO,SAS,DO SAS,0
DO,Business solutions,DO Business solutions,0
DO,Test scripts,DO Test scripts,0
DO,Network troubleshooting,DO Network troubleshooting,0
DO,Digital marketing,DO Digital marketing,0
DO,Load testing,DO Load testing,0
DO,Testing tools,DO Testing tools,0
DO,UAT,DO UAT,0
DO,E-learning,DO E-learning,0
DO,Engineering services,DO Engineering services,0
DO,problem solving,DO problem solving,0
DO,sr,DO sr,0
DO,Production Manager,DO Production Manager,0
DO,Strategic planning,DO Strategic planning,0
DO,Quality standards,DO Quality standards,0
DO,Networking protocols,DO Networking protocols,0
DO,J2Ee,DO J2Ee,0
DO,Equity,DO Equity,0
DO,Instrumentation,DO Instrumentation,0
DO,Embedded systems,DO Embedded systems,0
DO,Customer satisfaction,DO Customer satisfaction,0
DO,Mentoring,DO Mentoring,0
DO,zabbix,DO zabbix,0
DO,Script writing,DO Script writing,0
DO,product life cycle,DO product life cycle,0
DO,Operations Manager,DO Operations Manager,0
DO,Sales,DO Sales,0
DO,Motorola,DO Motorola,0
DO,ITIL,DO ITIL,0
DO,technical skills,DO technical skills,0
DO,communication skills,DO communication skills,0
DO,Data,DO Data,0
DO,Data migration,DO Data migration,0
DO,Cost analysis,DO Cost analysis,2
DO,Cloud Architecture,DO Cloud Architecture,0
DO,Threat Modelling,DO Threat Modelling,0
DO,Automation and Orchestration,DO Automation and Orchestration,0
DO,Secure Development Practices,DO Secure Development Practices,3
DO,Vulnerability Assessment,DO Vulnerability Assessment,0
DO,Security Automation,DO Security Automation,0
DO,Continuous Improvement,DO Continuous Improvement,0
DO,Monitoring and Reporting,DO Monitoring and Reporting,0
DO,IT architecture,DO IT architecture,0
DO,Kubernet,DO Kubernet,0
DO,Eks,DO Eks,0
DO,Cloud Formation Aws,DO Cloud Formation Aws,0
DO,AWS Cloudformation,DO AWS Cloudformation,0
DO,security compliance,DO security compliance,0
DO,Jerkins / Powershell,DO Jerkins / Powershell,0
DO,SVN,DO SVN,0
DO,Configuration,DO Configuration,0
DO,Agile Methodology,DO Agile Methodology,0
DO,Cloud Security,DO Cloud Security,0
DO,DevOps Analytical skills,DO DevOps Analytical skills,0
DO,Azure Data Factory,DO Azure Data Factory,0
DO,Azure Functions,DO Azure Functions,0
DO,Azure App Service,DO Azure App Service,0
DO,Functional,DO Functional,0
DO,Factory,DO Factory,0
DO,Enterprise applications,DO Enterprise applications,0
DO,TIBCO,DO TIBCO,0
DO,CVS,DO CVS,0
DO,infrastructure services,DO infrastructure services,0
DO,Zookeeper,DO Zookeeper,0
DO,Linux Networking,DO Linux Networking,0
DO,Mining,DO Mining,0
DO,Container,DO Container,0
DO,Microservices,DO Microservices,0
DO,Charts,DO Charts,0
DO,Azure Paas,DO Azure Paas,0
DO,Airflow,DO Airflow,0
DO,CI/CD pipelines,DO CI/CD pipelines,0
DO,Confluence,DO Confluence,0
DO,Apache Zookeeper,DO Apache Zookeeper,0
DO,azure monitoring,DO azure monitoring,0
DO,azure service bus,DO azure service bus,0
DO,Yaml,DO Yaml,0
DO,network security,DO network security,0
DO,CloudWatch,DO CloudWatch,0
DO,infrastructure as code tools,DO infrastructure as code tools,0
DO,Unix/Linux,DO Unix/Linux,0
DO,Anisble,DO Anisble,0
DO,cloud management,DO cloud management,1
DO,Staffing,DO Staffing,0
DO,unix shell scripting,DO unix shell scripting,0
DO,sitescope,DO sitescope,0
DO,ofm,DO ofm,0
DO,soa 10g and 11g,DO soa 10g and 11g,0
DO,amazon ec2,DO amazon ec2,0
DO,AWS cloud formation,DO AWS cloud formation,0
DO,AWS CloudFormation,DO AWS CloudFormation,0
DO,RDS,DO RDS,0
DO,Api Gateway,DO Api Gateway,0
DO,TCPDump,DO TCPDump,0
DO,WireShark,DO WireShark,0
DO,Gateways,DO Gateways,0
DO,Automotive,DO Automotive,0
DO,VMware Esx Server,DO VMware Esx Server,0
DO,VMware Vsphere,DO VMware Vsphere,0
DO,EC2 instances,DO EC2 instances,0
DO,RDS databases,DO RDS databases,0
DO,system analysis,DO system analysis,2
DO,AWS services,DO AWS services,0
DO,system design,DO system design,0
DO,Oracle SQL,DO Oracle SQL,0
DO,Ci / Cd Pipelines,DO Ci / Cd Pipelines,0
DO,Software solutions,DO Software solutions,0
DO,Technical documentation,DO Technical documentation,0
DO,Loop,DO Loop,0
DO,E-commerce,DO E-commerce,0
DO,Weaving,DO Weaving,0
DO,Fact,DO Fact,0
DO,Web services,DO Web services,0
DO,Security audit,DO Security audit,0
DO,Production support,DO Production support,0
DO,infrastructure security,DO infrastructure security,0
DO,VPN,DO VPN,0
DO,Weblogic,DO Weblogic,0
DO,SNMP,DO SNMP,0
DO,Bluetooth,DO Bluetooth,0
DO,Business analysis,DO Business analysis,2
DO,Release Management,DO Release Management,1
DO,Build Management,DO Build Management,1
DO,Python Scripting,DO Python Scripting,0
DO,IT infrastructure,DO IT infrastructure,0
DO,SFDC,DO SFDC,0
DO,Application deployment,DO Application deployment,0
DO,Hardware,DO Hardware,0
DO,Asap,DO Asap,0
DO,Testing,DO Testing,0
DO,Software testing,DO Software testing,0
DO,Software,DO Software,0
DO,JDBC,DO JDBC,0
DO,neo4j,DO neo4j,0
DO,Database,DO Database,0
DO,Operating systems,DO Operating systems,0
DO,Performance engineering,DO Performance engineering,0
DO,deep learning,DO deep learning,0
DO,openstack,DO openstack,0
DO,ELK Stack,DO ELK Stack,0
DO,Python/Shell/Bash,DO Python/Shell/Bash,0
DO,Terraform/Ansible,DO Terraform/Ansible,0
DO,Investigation,DO Investigation,0
DO,test driven development,DO test driven development,3
DO,Test engineering,DO Test engineering,0
DO,Event management,DO Event management,1
DO,Cross Functional Coordination,DO Cross Functional Coordination,0
DO,Aws Security,DO Aws Security,0
DO,Research,DO Research,0
DO,automotive electronics,DO automotive electronics,0
DO,SEZ,DO SEZ,0
DO,Power electronics,DO Power electronics,0
DO,PCF,DO PCF,0
DO,Application Developer,DO Application Developer,0
DO,Confluent,DO Confluent,0
DO,Java J2EE,DO Java J2EE,0
DO,MicroServices Architecture,DO MicroServices Architecture,0
DO,Unit Tests,DO Unit Tests,0
DO,Redshift Db,DO Redshift Db,0
DO,Oauth,DO Oauth,0
DO,SAML,DO SAML,0
DO,Antivirus,DO Antivirus,0
DO,SIEM,DO SIEM,0
DO,Client,DO Client,0
DO,Integration,DO Integration,0
DO,testing,DO testing,0
DO,professional,DO professional,0
DO,System administration,DO System administration,0
DO,Program,DO Program,0
DO,System,DO System,0
DO,BPO,DO BPO,0
DO,Gap analysis,DO Gap analysis,2
DO,Django,DO Django,0
DO,Kubernetes Engine,DO Kubernetes Engine,0
DO,RedHat OpenShift,DO RedHat OpenShift,0
DO,Jira,DO Jira,0
DO,Operational excellence,DO Operational excellence,0
DO,iac,DO iac,0
DO,cloud native,DO cloud native,0
DO,native,DO native,0
DO,Security operations,DO Security operations,0
DO,Python scripting,DO Python scripting,0
DO,ITSM,DO ITSM,0
DO,Capacity management,DO Capacity management,1
DO,Firewall,DO Firewall,0
DO,Unix Administration,DO Unix Administration,0
DO,Direct marketing,DO Direct marketing,0
DO,Fault management,DO Fault management,1
DO,Business transformation,DO Business transformation,0
DO,DataDog,DO DataDog,0
DO,Performance management,DO Performance management,1
DO,Reporting tools,DO Reporting tools,0
DO,LVM,DO LVM,0
DO,Production Support,DO Production Support,0
DO,Production,DO Production,0
DO,Process automation,DO Process automation,0
DO,Windows OS,DO Windows OS,0
DO,infrastructure,DO infrastructure,0
DO,control system,DO control system,0
DO,Diagnostics,DO Diagnostics,0
DO,Financial inclusion,DO Financial inclusion,0
DO,Load Balancing,DO Load Balancing,0
DO,Reverse Proxy,DO Reverse Proxy,0
DO,Ngnix,DO Ngnix,0
DO,helm,DO helm,0
DO,Wfo,DO Wfo,0
DO,Artificial Intelligence,DO Artificial Intelligence,0
DO,Access Management,DO Access Management,1
DO,Gcp,DO Gcp,0
DO,Problem Solving,DO Problem Solving,0
DO,Development Manager,DO Development Manager,3
DO,Telecommunication,DO Telecommunication,0
DO,Diploma,DO Diploma,0
DO,B . E,DO B . E,0
DO,Project Management,DO Project Management,1
DO,B . Tech,DO B . Tech,0
DO,Linux Administration,DO Linux Administration,0
DO,Network Security,DO Network Security,0
DO,Client Server,DO Client Server,0
DO,Ci / Cd Pipeline,DO Ci / Cd Pipeline,0
DO,client,DO client,0
DO,Ci / Cd Tools,DO Ci / Cd Tools,0
DO,Micro Services,DO Micro Services,0
DO,Aerospace,DO Aerospace,0
DO,Mac Os,DO Mac Os,0
DO,Machine Learning,DO Machine Learning,0
DO,YAML,DO YAML,0
DO,Kafka Developer,DO Kafka Developer,0
DO,Aws Codedeploy,DO Aws Codedeploy,0
DO,Linux Administrator,DO Linux Administrator,0
DO,Employee engagement,DO Employee engagement,0
DO,Head Business Development,DO Head Business Development,3
DO,Vendor,DO Vendor,0
DO,Customer acquisition,DO Customer acquisition,0
DO,Android,DO Android,0
DO,Recruitment,DO Recruitment,0
DO,Security management,DO Security management,1
DO,Silicon,DO Silicon,0
DO,UPS,DO UPS,0
DO,data security,DO data security,0
DO,Cryptography,DO Cryptography,0
DO,software quality,DO software quality,0
DO,Wordpress,DO Wordpress,0
DO,Implementation And Integration Projects,DO Implementation And Integration Projects,0
DO,Develop software,DO Develop software,0
DO,Build tools,DO Build tools,0
DO,Build,DO Build,0
DO,Build Automation,DO Build Automation,0
DO,Wealth management,DO Wealth management,1
DO,3D,DO 3D,0
DO,Animation,DO Animation,0
DO,Marketing programs,DO Marketing programs,0
DO,CRM,DO CRM,0
DO,VOIP,DO VOIP,0
DO,Communication Skills,DO Communication Skills,0
DO,Analytical Skills,DO Analytical Skills,0
DO,Time Management,DO Time Management,1
DO,Time,DO Time,0
DO,Time Managements,DO Time Managements,0
DO,Problem management,DO Problem management,1
DO,Azure devops,DO Azure devops,0
DO,Onpremise,DO Onpremise,0
DO,cicd,DO cicd,0
DO,On-Prem,DO On-Prem,0
DO,System programming,DO System programming,0
DO,Linux OS,DO Linux OS,0
DO,System Implementation,DO System Implementation,0
DO,SaaS,DO SaaS,0
DO,System Support,DO System Support,0
DO,GRAFANA,DO GRAFANA,0
DO,logging,DO logging,0
DO,Javas,DO Javas,0
DO,Salesforce,DO Salesforce,0
DO,AZURE,DO AZURE,0
DO,Level 2 technical support,DO Level 2 technical support,0
DO,Infra,DO Infra,0
DO,Unix administration,DO Unix administration,0
DO,NLB,DO NLB,0
DO,ALB,DO ALB,0
DO,AWS MQ,DO AWS MQ,0
DO,OpenSearch,DO OpenSearch,0
DO,ServiceNow,DO ServiceNow,0
DO,Agile framework,DO Agile framework,0
DO,HCM,DO HCM,0
DO,VSTS,DO VSTS,0
DO,Scrum Master,DO Scrum Master,0
DO,Workday Management,DO Workday Management,1
DO,ARM Templates,DO ARM Templates,0
DO,Java Support,DO Java Support,0
DO,Big Data Hadoop,DO Big Data Hadoop,0
DO,Performance Tuning,DO Performance Tuning,0
DO,L3 Support,DO L3 Support,0
DO,Patching,DO Patching,0
DO,Performance,DO Performance,0
DO,azure services,DO azure services,0
DO,Data Factory,DO Data Factory,0
DO,KeyVaults,DO KeyVaults,0
DO,Function App,DO Function App,0
DO,SQL Server Databases,DO SQL Server Databases,0
DO,Web Apps,DO Web Apps,0
DO,ci/cd pipeline,DO ci/cd pipeline,0
DO,automation framework,DO automation framework,0
DO,remediation,DO remediation,0
DO,application monitoring,DO application monitoring,0
DO,Cloud Watch,DO Cloud Watch,0
DO,Anti money laundering,DO Anti money laundering,0
DO,Software troubleshooting,DO Software troubleshooting,0
DO,System Administration,DO System Administration,0
DO,Agile development,DO Agile development,3
DO,bash scripting,DO bash scripting,0
DO,Sanity testing,DO Sanity testing,0
DO,Ticketing,DO Ticketing,0
DO,private cloud,DO private cloud,0
DO,Aix,DO Aix,0
DO,Unit testing,DO Unit testing,0
DO,Client development,DO Client development,3
DO,Lead Engineer -DevOps,DO Lead Engineer -DevOps,0
DO,engineering leadership,DO engineering leadership,0
DO,System troubleshooting,DO System troubleshooting,0
DO,Director,DO Director,0
DO,Performance optimization,DO Performance optimization,0
DO,Cost optimization,DO Cost optimization,0
DO,QA,DO QA,0
DO,SSRS,DO SSRS,0
DO,MIS,DO MIS,0
DO,Linux troubleshooting,DO Linux troubleshooting,0
DO,Inspector,DO Inspector,0
DO,Infrastructure setup,DO Infrastructure setup,0
DO,Access,DO Access,0
DO,Process design,DO Process design,0
DO,Unix operating system,DO Unix operating system,0
DO,jQuery,DO jQuery,0
DO,MVC,DO MVC,0
DO,System monitoring,DO System monitoring,0
DO,Test planning,DO Test planning,0
DO,application support lead,DO application support lead,0
DO,Internship,DO Internship,0
DO,ITIL certified,DO ITIL certified,0
DO,IT infrastructure support,DO IT infrastructure support,0
DO,Software services,DO Software services,0
DO,Integration testing,DO Integration testing,0
DO,delivery operations,DO delivery operations,0
DO,Technical Architect,DO Technical Architect,0
DO,SCALA,DO SCALA,0
DO,Computer vision,DO Computer vision,0
DO,Natural language processing,DO Natural language processing,0
DO,Budgeting,DO Budgeting,0
DO,redhat linux,DO redhat linux,0
DO,High level design,DO High level design,0
DO,development testing,DO development testing,3
DO,Scheduling,DO Scheduling,0
DO,tools,DO tools,0
DO,Technical writing,DO Technical writing,0
DO,Patient care,DO Patient care,0
DO,ICU,DO ICU,0
DO,Technology management,DO Technology management,1
DO,Netcool,DO Netcool,0
DO,EPC,DO EPC,0
DO,Career development,DO Career development,3
DO,Server administration,DO Server administration,0
DO,Agile methodology,DO Agile methodology,0
DO,Web application,DO Web application,0
DO,system administration,DO system administration,0
DO,HR Executive,DO HR Executive,0
DO,Network administration,DO Network administration,0
DO,Consultancy,DO Consultancy,0
DO,cassandra,DO cassandra,0
DO,Work management,DO Work management,1
DO,Wireless,DO Wireless,0
DO,HVAC,DO HVAC,0
DO,docker container,DO docker container,0
DO,Service delivery,DO Service delivery,0
DO,K8s,DO K8s,0
DO,Cloud Technologies,DO Cloud Technologies,0
DO,ELK stack,DO ELK stack,0
DO,python scripting,DO python scripting,0
DO,Unit Testing,DO Unit Testing,0
DO,ASIC,DO ASIC,0
DO,Octopus Deploy,DO Octopus Deploy,0
DO,Performance Centre,DO Performance Centre,0
DO,GitHub Enterprise,DO GitHub Enterprise,0
DO,PostgreSQL,DO PostgreSQL,0
DO,java,DO java,0
DO,product management,DO product management,1
DO,bash,DO bash,0
DO,CI/CD pipeline,DO CI/CD pipeline,0
DO,scripting,DO scripting,0
DO,AWS Lambda,DO AWS Lambda,0
DO,cloud service,DO cloud service,0
DO,Synapse,DO Synapse,0
DO,Apache Server,DO Apache Server,0
DO,Struts,DO Struts,0
DO,MSSQL,DO MSSQL,0
DO,Gke Cluster,DO Gke Cluster,0
DO,Gce,DO Gce,0
DO,Azure devops CI/CD,DO Azure devops CI/CD,0
DO,Frontend and Database projects.,DO Frontend and Database projects.,0
DO,Sonar Qube,DO Sonar Qube,0
DO,Project,DO Project,0
DO,Ticketing system,DO Ticketing system,0
DO,GitFlow,DO GitFlow,0
DO,Cloud Ops,DO Cloud Ops,0
DO,Ops,DO Ops,0
DO,Rotational Shifts,DO Rotational Shifts,0
DO,Cloudops,DO Cloudops,0
DO,cka,DO cka,0
DO,Ancible,DO Ancible,0
DO,Nexus,DO Nexus,0
DO,Java based web service APIs,DO Java based web service APIs,0
DO,Cloud Deployment,DO Cloud Deployment,0
DO,Azure Pipelines Release Pipeline,DO Azure Pipelines Release Pipeline,0
DO,DevOps automation scripting,DO DevOps automation scripting,0
DO,GERRIT,DO GERRIT,0
DO,Jenkins pipeline,DO Jenkins pipeline,0
DO,Python REST APIs,DO Python REST APIs,0
DO,API,DO API,0
DO,FPGA,DO FPGA,0
DO,IAC,DO IAC,0
DO,C#.net,DO C#.net,0
DO,ITIL Certified,DO ITIL Certified,0
DO,Linux Unix,DO Linux Unix,0
DO,Certified,DO Certified,0
DO,azure cloud,DO azure cloud,0
DO,Venture capital,DO Venture capital,0
DO,SMTP,DO SMTP,0
DO,advanced analytics,DO advanced analytics,0
DO,developer tools,DO developer tools,0
DO,daas,DO daas,0
DO,analytics services,DO analytics services,0
DO,data,DO data,0
DO,analytical,DO analytical,0
DO,catalog,DO catalog,0
DO,azure analytics,DO azure analytics,0
DO,DevOps Azure,DO DevOps Azure,0
DO,Make,DO Make,0
DO,EFK,DO EFK,0
DO,Azure components,DO Azure components,0
DO,Servicenow,DO Servicenow,0
DO,shell script,DO shell script,0
DO,coding,DO coding,0
DO,hc vault,DO hc vault,0
DO,Contracts,DO Contracts,0
DO,Site Reliability Engineering,DO Site Reliability Engineering,0
DO,Site,DO Site,0
DO,Grafana/ Prometheus/ Victoria Metrics,DO Grafana/ Prometheus/ Victoria Metrics,0
DO,Software Configuration Management,DO Software Configuration Management,1
DO,Unix/Shell scripting,DO Unix/Shell scripting,0
DO,Data modeling,DO Data modeling,0
DO,Project operations,DO Project operations,0
DO,Delivery,DO Delivery,0
DO,aws codedeploy,DO aws codedeploy,0
DO,aws cloudformation,DO aws cloudformation,0
DO,API infrastructure,DO API infrastructure,0
DO,GCP DevOps,DO GCP DevOps,0
DO,Elasticsearch,DO Elasticsearch,0
DO,Linux System Administration,DO Linux System Administration,0
DS,Computer science,DS Computer science,0
DS,GIT,DS GIT,0
DS,GCP,DS GCP,0
DS,Analytical,DS Analytical,0
DS,Software development life cycle,DS Software development life cycle,3
DS,Workflow,DS Workflow,0
DS,Application development,DS Application development,3
DS,Natural language processing,DS Natural language processing,0
DS,Automation,DS Automation,0
DS,C++,DS C++,0
DS,Powertrain,DS Powertrain,0
DS,Mechatronics,DS Mechatronics,0
DS,Simulation,DS Simulation,0
DS,Construction equipment,DS Construction equipment,0
DS,Simulink,DS Simulink,0
DS,MATLAB,DS MATLAB,0
DS,Team management,DS Team management,1
DS,Prototype,DS Prototype,0
DS,Database design,DS Database design,0
DS,Agile,DS Agile,0
DS,Data structures,DS Data structures,0
DS,Analytics,DS Analytics,0
DS,Financial services,DS Financial services,0
DS,Supply chain,DS Supply chain,0
DS,SAS,DS SAS,0
DS,Machine learning,DS Machine learning,0
DS,Data mining,DS Data mining,0
DS,Python,DS Python,0
DS,Neural Networks,DS Neural Networks,0
DS,Machine Learning,DS Machine Learning,0
DS,Regression,DS Regression,0
DS,Clustering,DS Clustering,0
DS,Data management,DS Data management,1
DS,Management,DS Management,1
DS,Data,DS Data,0
DS,Unix,DS Unix,0
DS,Linux,DS Linux,0
DS,Perl,DS Perl,0
DS,Business intelligence,DS Business intelligence,0
DS,Troubleshooting,DS Troubleshooting,0
DS,Open source,DS Open source,0
DS,Data Science,DS Data Science,0
DS,Natural Language Processing,DS Natural Language Processing,0
DS,data scientist,DS data scientist,0
DS,Deep Learning,DS Deep Learning,0
DS,VP,DS VP,0
DS,Machine,DS Machine,0
DS,Azure,DS Azure,0
DS,NLP,DS NLP,0
DS,Docker,DS Docker,0
DS,FAST API,DS FAST API,0
DS,API,DS API,0
DS,Microsoft Azure,DS Microsoft Azure,0
DS,data science,DS data science,0
DS,TensorFlow,DS TensorFlow,0
DS,model validation,DS model validation,0
DS,PyTorch,DS PyTorch,0
DS,BigQuery,DS BigQuery,0
DS,Statistical modeling,DS Statistical modeling,0
DS,Deployment,DS Deployment,0
DS,Testing,DS Testing,0
DS,Software testing,DS Software testing,0
DS,Modeling,DS Modeling,0
DS,Statistics,DS Statistics,0
DS,SQL,DS SQL,0
DS,Artificial Intelligence Innovation,DS Artificial Intelligence Innovation,0
DS,deep learning,DS deep learning,0
DS,python,DS python,0
DS,nlp,DS nlp,0
DS,client relationship,DS client relationship,0
DS,creative solutions,DS creative solutions,0
DS,machine learning,DS machine learning,0
DS,Networking,DS Networking,0
DS,Coding,DS Coding,0
DS,SEZ,DS SEZ,0
DS,Instrumentation,DS Instrumentation,0
DS,big data,DS big data,0
DS,Information technology,DS Information technology,0
DS,Business solutions,DS Business solutions,0
DS,Monitoring,DS Monitoring,0
DS,Science,DS Science,0
DS,Telecom,DS Telecom,0
DS,Billing,DS Billing,0
DS,SPSS,DS SPSS,0
DS,Forecasting,DS Forecasting,0
DS,CSS,DS CSS,0
DS,JavaScript,DS JavaScript,0
DS,HTML,DS HTML,0
DS,React,DS React,0
DS,open source,DS open source,0
DS,predictive modeling,DS predictive modeling,0
DS,web technologies,DS web technologies,0
DS,Manager Quality Assurance,DS Manager Quality Assurance,0
DS,Data modeling,DS Data modeling,0
DS,XML,DS XML,0
DS,Predictive modeling,DS Predictive modeling,0
DS,Business analysis,DS Business analysis,2
DS,Artificial Intelligence,DS Artificial Intelligence,0
DS,Underwriting,DS Underwriting,0
