job_title,experience,salary,location,job_description,tech_stack
Oracle Database Administrator,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Production support', 'RDBMS', 'Shell scripting', 'Application development', 'Oracle', 'Troubleshooting']"
Oracle APPS DBA,,Not disclosed ,,,"['ORACLE EBS', 'Appworx', 'Pcp', 'Oracle e-business suite', 'Apps DBA', 'Eb', 'Oracle', 'Application']"
Oracle Apps Dba Consultant,,Not disclosed ,,,"['Oracle Apps Dba', 'Oracle Ebs', 'Oracle Apps', 'Eb', 'Application', 'Consulting', 'EBS', 'Oracle DBA']"
oracle production DBA,,Not disclosed ,,,"['Monitoring tools', 'Oracle RDBMS', 'RDBMS', 'Cloud', 'Database administration', 'Unix operating system', 'Oracle RAC', 'Windows']"
Microsoft SQL Server Database Administration Technology Architect,,Not disclosed ,,,"['Security management', 'Disaster recovery', 'System software', 'Troubleshooting', 'SQL Server dba', 'Technical architecture', 'System', 'Architecture']"
SQL Database Administrator-Fresher,,Not disclosed ,,,"['MS SQL', 'Algorithms', 'Analytical', 'SQL Database Administrator', 'Job scheduling', 'Database administration', 'Software', 'Troubleshooting']"
Oracle Database Administration Application Developer,,Not disclosed ,,,"['Data management', 'Cloud Services', 'Disaster recovery', 'Oracle DBA', 'Training', 'Administration', 'Oracle database', 'Recovery']"
"DBA, PL/SQL Developer",,Not disclosed ,,,"['query optimization', 'Database design', 'MySQL', 'PLSQL', 'data integrity', 'Database maintenance', 'Oracle', 'Data warehousing']"
Oracle Database Administrator,,8-13 Lacs PA ,,,"['Sql Query Writing', 'Oracle Database', 'Oracle DBA', 'Core Dba', 'SQL DBA', 'Administration', 'DBMS', 'Core']"
Teradata Operation DBA,,Not disclosed ,,,"['Teradata DBA', 'Teradata Admin', 'database administration', 'Administration', 'Teradata', 'DBMS', 'Operations']"
Cloud DBA Migration Engineer,,Not disclosed ,,,"['PostgreSQL', 'Cloud Migration', 'MS-SQL', 'AWS', 'SQL Query writing', 'Database Migration', 'Decoding', 'SQL']"
PostgreSQL Database Administrator,,Not disclosed ,,,"['postgres database', 'backup', 'python', 'oracle', 'performance tuning', 'recovery', 'availability', 'server architecture']"
Database Administrator For Samsung R&D,,Not disclosed ,,,"['MySQL Database Administration', 'Postgresql', 'MySQL', 'MongoDB', 'DBMS', 'Administration', 'R', 'Database administration']"
Application Database Administrator: RDBMS,,Not disclosed ,,,"['RDBMS', 'Data Modelling', 'spufi', 'oracle dba', 'z/OS DB2', 'qmf', 'database administration', 'Omegamon']"
Application Database Administrator: NoSQL Cloud Databases,,Not disclosed ,,,"['Database Administration', 'NoSQL', 'Cassandra', 'RDBMS', 'Agile', 'Troubleshooting', 'database documentation', 'Documentation']"
Opening For Database Administrator Tech Manager - Lead @ Tech Mahindra,,Not disclosed ,,,"['DBA', 'MS SQL', 'DB2', 'Azure Database', 'data structures', 'MongoDB', 'Technical analysis', 'Management']"
Application Database Administrator: NoSQL Cloud Databases,,Not disclosed ,,,"['NoSQL', 'RDBMS', 'Coding', 'Agile', 'Troubleshooting', 'Cloud database', 'Cassandra', 'DataStax']"
Application Database Administrator: NoSQL Cloud Databases,,Not disclosed ,,,"['NoSQL', 'Cloud', 'rdbms', 'hybrid cloud', 'cassandra', 'NoSQL server', 'DataStax Cassandra', 'etl']"
Application Database Administrator: NoSQL Cloud Databases,,Not disclosed ,,,"['DBA', 'RDBMS', 'Coding', 'Agile', 'Troubleshooting', 'NoSQL', 'Cassandra', 'Cloud']"
Application Database Administrator: NoSQL Cloud Databases,,Not disclosed ,,,"['NoSQL', 'RDBMS', 'Coding', 'Agile', 'Troubleshooting', 'NoSQL server', 'Cassandra', 'Cloud']"
Application Database Administrator: NoSQL Cloud Databases,,Not disclosed ,,,"['NoSQL', 'RDBMS', 'Coding', 'Agile', 'Troubleshooting', 'cassandra', 'NoSQL server', 'DataStax']"
Senior Oracle Database Administrator,,Not disclosed ,,,"['Oracle DBA', 'Exadata', 'Dataguard', 'RAC', 'Oracle RAC', 'Golden Gate', 'RMAN', 'Oracle database']"
Oracle Database Administrator,,Not disclosed ,,,"['Access control', 'Database design', 'database security', 'Disaster recovery', 'Database', 'Database maintenance', 'Oracle', 'Monitoring']"
Oracle DBA Developer,,Not disclosed ,,,"['Performance tuning', 'Redhat', 'Solaris', 'RDBMS', 'PLSQL', 'Windows', 'Stored procedures', 'Troubleshooting']"
Oracle Application DBA,,Not disclosed ,,,"['Oracle Apps', 'Oracle Apps Dba', 'Apps DBA', 'Oracle E-business Suite', 'R12', 'Application Dba', 'Oracle', 'Oracle DBA']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle', 'VLDB database', 'Azure', 'UNIX OS', 'Linux', 'Oracle Cloud', 'Oracle databases', 'Oracle OLTP']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle', 'Unix', 'Performance tuning', 'Azure', 'Database Administration', 'Software installation', 'Linux', 'database creation']"
Oracle Apps DBA,,Not disclosed ,,,"['Oracle Apps', 'Automation', 'SOA', 'Hyperion', 'Analytical', 'MySQL', 'MongoDB', 'Pentaho']"
SQL DBA,,Not disclosed ,,,"['Performance tuning', 'SSRS', 'Active directory', 'SSIS', 'SQL DBA', 'database development', 'DBMS', 'SQL']"
SQL DBA,,Not disclosed ,,,"['Ticketing', 'Architecture', 'SQL database', 'Technical documentation', 'SQL DBA', 'Technical', 'Documentation', 'Database administration']"
Oracle Database Administration Application Lead,,Not disclosed ,,,"['Information security', 'oracle database', 'Oracle DBA', 'database administration', 'hardware installation', 'software installation', 'configure applications', 'Oracle']"
Microsoft SQL Server Database Administration Application Tech Support,,Not disclosed ,,,"['Postgresql', 'Problem management', 'Incident management', 'MySQL', 'Oracle', 'documentation', 'SQL Server Database', 'SQL Server dba']"
MS SQL + MySQL DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'MS SQL', 'GIT', 'MySQL database administration', 'Postgresql', 'MySQL', 'Database administration']"
MS SQL + MySQL DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'MS SQL', 'GIT', 'NoSQL', 'Postgresql', 'MySQL', 'Database administration']"
Senior Database Administrator,,Not disclosed ,,,"['Unix', 'Linux', 'MySQL', 'Database administration', 'Agile', 'HTTP', 'Windows', 'Apache']"
Senior Database Administrator (CST zone),,Not disclosed ,,,"['SQL DBA', 'deadlock analysis', 'Sql Query Writing', 'SQL Server Administration', 'Replication', 'Dba Skills', 'Performance Tuning', 'Server administration']"
Database Engineer - Cassandra /Database Administrator (DBA),,Not disclosed ,,,"['Cassandra architecture', 'Unix', 'Cassandra Expert', 'DBA', 'Cassandra data modeling', 'Linux', 'Datastax', 'Cassandra Query Language']"
Excellent Opportunity - System Z Mainframe Database Administrator,,Not disclosed ,,,"['Installation', 'Mainframe', 'DCL', 'System Z/OS', 'SQL', 'DDL', 'Administration', 'Zos']"
Database Administrator (DBA),,Not disclosed ,,,"['Backend', 'Data management', 'Coding', 'Database design', 'Database', 'Database administration', 'Programming', 'Healthcare']"
NoSQL DBA,,20-35 Lacs PA ,,,"['Couchbase', 'Postgresql', 'Cassandra', 'Cassandra Database', 'Database administration', 'DBMS', 'NoSQL']"
Mysql Database Administrator,,7-15 Lacs PA ,,,"['MySQL', 'Mysql Database', 'MySQL Database Administration', 'Galleria', 'INNODB cLUSTER', 'NDB CLUSTER', 'SQL database', 'Clustering']"
AWS Cloud Database Administrator,,Not disclosed ,,,"['AWS', 'S3', 'DynamoDB Bigdata', 'Route53', 'Security groups', 'VPC', 'Instance parameter groups', 'availability zones RDS']"
Database Administrator II,,Not disclosed ,,,"['Performance tuning', 'Log shipping', 'MySQL', 'Schema', 'Database administration', 'Agile', 'Oracle', 'Business intelligence']"
Database Administrator,,Not disclosed ,,,"['Loans', 'Automation', 'Postgresql', 'MySQL', 'Troubleshooting', 'Load balancing', 'Monitoring', 'Financial services']"
IBM DB2 DBA Trainers,,Not disclosed ,,,"['Drilling', 'Training', 'Db2', 'Consulting', 'Database', 'IBM DB2', 'db2 dba', 'Db Dba']"
Trainee Database Administrator,,Not disclosed ,,,"['Monitoring tools', 'Trainee Database Administrator', 'Process orientation', 'Service desk', 'Database administration', 'Windows', 'MS Office', 'Technical support']"
Sql Database Administration,,Not disclosed ,,,"['Payroll', 'Analytical', 'Manager Technology', 'Troubleshooting', 'SQL DBA', 'SQL', 'Technology', 'SQL database']"
Database Administrator / SQL Server DBA,,Not disclosed ,,,"['RDBMS', 'Database management', 'Schema', 'Database maintenance', 'Medical insurance', 'Troubleshooting', 'Database Administrator', 'SQL Server dba']"
SQL Server Database Administrator,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'RDBMS', 'Database design', 'Disaster recovery', 'Active directory', 'Windows', 'Troubleshooting']"
Oracle and Azure SQL Cloud Database Administrator,,12-22 Lacs PA ,,,"['Aws Cloud', 'Azure Cloud', 'Oracle DBA', 'Azure SQL DBA', 'Oracle Cloud', 'Cloud Migration', 'Linux System Administration', 'Database Migration']"
Associate Staff Engineer (Oracle - Database Developer),,Not disclosed ,,,"['PLSQL', 'Oracle data wrehouse', 'UNIX', 'DBMS', 'Data', 'Development', 'Database Development', 'Oracle']"
Oracle/MS SQL/Redshift/PostGres/DB2 DBA,,Not disclosed ,,,"['MS SQL', 'Oracle', 'db2 dba', 'Microsoft', 'Postgresql', 'Db Dba', 'Oracle DBA', 'SQL DBA']"
Database Admin Associate,,Not disclosed ,,,"['RDBMS', 'MySQL', 'Cloud', 'Database administration', 'Database', 'Database maintenance', 'Management', 'Licensing']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle DBA', 'ORACLE', 'Database Administration', 'Oracle Admin', 'Administration', 'DBMS', 'Oracle database']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle DBA', 'Oracle RAC', 'Oracle 11G', 'Oracle 10G', 'DBMS', 'Oracle database', 'RAC', 'Administration']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle Database Administration', 'Oracle software installation', 'VLDB database', 'Azure', 'UNIX OS', 'Oracle Cloud', 'database creation', 'Oracle OLTP']"
HCL Hiring For SQL DBA Role,,Not disclosed ,,,"['DBA', 'SQL DBA', 'SQL Server Dba', 'SQL Server', 'SQL Servers', 'Hiring', 'SQL', 'Server']"
SQL DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Data modeling', 'SSRS', 'SSIS', 'DTS', 'query optimization', 'Powershell']"
Ms Sql Dba Administrator,,5-15 Lacs PA ,,,"['Ms Sql Server Dba', 'Mssql Dba', 'SQL Server Administration', 'SQL Server Dba', 'SQL DBA', 'SQL', 'Serv', 'Database administration']"
Job Opening II Postgre SQL DBA II Motherson Technology II Noida,,Not disclosed ,,,"['DR', 'High Availability', 'Postgresql', 'Disaster Recovery', 'Database Migration', 'postgre dba', 'Performance Tuning', 'DBMS']"
SQL Developer / DBA Professionals,,Not disclosed ,,,"['Database administration', 'SQL DBA', 'DBMS', 'SQL development', 'Administration', 'SQL', 'Development']"
SQL DBA + Snowflake,,Not disclosed ,,,"['Computer science', 'Compliance', 'IT consulting', 'Database', 'Management', 'Troubleshooting', 'Digital marketing', 'Information technology']"
IBM Db2 Database Administrator,,Not disclosed ,,,"['Patch management', 'Performance tuning', 'Automation', 'Data migration', 'Database design', 'Database administration', 'Troubleshooting', 'Information technology']"
Db2 Database Administrator,,7-10 Lacs PA ,,,"['PureScale', 'Housekeeping', 'IBM BPM', 'DB2 databases', 'Websphere', 'monitoring Logs', 'cleanup', 'DB Environments']"
IBM Db2 Database Administrator,,Not disclosed ,,,"['Performance Tuning', 'IBM Db2 Database administration', 'database design', 'Database Administration', 'Patch Management', 'HIPAA', 'GDPR', 'SQL']"
DB2 DBA,,Not disclosed ,,,"['Performance tuning', 'Disaster recovery planning', 'Payroll', 'Monitoring tools', 'Db2', 'Database design', 'Database Administrator', 'db2 dba']"
DB2 DBA,,Not disclosed ,,,"['Unix', 'Administration management', 'Aix', 'Database administration', 'IBM DB2', 'db2 dba', 'DBMS', 'Db Dba']"
AWS - IBM DB2 database Administrator,,Not disclosed ,,,"['Performance tuning', 'Redhat Linux', 'Linux', 'Db2', 'DB2 Database Administrator', 'Disaster recovery', 'Scheduling', 'Troubleshooting']"
Mainframe DB2 DBA,,Not disclosed ,,,"['BPO', 'Payroll', 'Db2', 'Staffing', 'Application development', 'IMS DB', 'Subject Matter Expert', 'db2 dba']"
DB2 UDB/LUW Database Administrator-Coimbatore/PUNE/Chennai,,Not disclosed ,,,"['udb', 'DB2', 'Luw', 'DBMS', 'UDDI']"
MongoDB DBA,,Not disclosed ,,,"['Analytical skills', 'SAN', 'French', 'Linux', 'Shell scripting', 'Database', 'Database maintenance', 'MongoDB']"
Senior DB2 DBA,,Not disclosed ,,,"['SAN', 'Db2', 'RDBMS', 'Oracle', 'Apache', 'Teradata', 'Analytics', 'SQL']"
MongoDB DBA,,Not disclosed ,,,"['Linux', 'Networking', 'Disaster recovery', 'Database administration', 'Windows', 'Business continuity', 'Unix shell scripting', 'Analytics']"
Senior MongoDB Database Administrator,,Not disclosed ,,,"['Linux', 'Coding', 'Javascript', 'Database administration', 'Perl', 'Database Administrator', 'Open source', 'Ruby']"
MongoDB Database Administrator,,Not disclosed ,,,"['Linux', 'Coding', 'Javascript', 'Database administration', 'Perl', 'Database Administrator', 'Open source', 'Ruby']"
Lead MongoDB Database Administrator,,Not disclosed ,,,"['IT services', 'Linux', 'Coding', 'Javascript', 'Database administration', 'Perl', 'Database Administrator', 'Ruby']"
Junior Database Administrator,,Not disclosed ,,,"['Automation', 'MS SQL', 'Data migration', 'SAP', 'RDBMS', 'Access management', 'MySQL', 'Disaster recovery']"
MongoDB Database Administrator,,Not disclosed ,,,"['Networking', 'Architecture', 'Infrastructure', 'Database administration', 'Manager Technology', 'MongoDB', 'Database Administrator', 'Monitoring']"
Jr. DBA,,Not disclosed ,,,"['Linux', 'RDBMS', 'MySQL', 'Database administration', 'Windows', 'Virtualization', 'Monitoring', 'SQL']"
Senior DBA (MS SQL and Oracle),,Not disclosed ,,,"['Log shipping', 'MS SQL', 'Oracle SQL', 'Db2', 'RAC', 'Cloud', 'Database', 'Oracle DBA']"
IBM Db2 Database Administrator,,10-12 Lacs PA ,,,"['Database Administration', 'Cdc', 'Database Design', 'IBM DB2', 'Db Dba', 'Mainframe Db2', 'Data Migration', 'Capacity Planning']"
IBM Db2 Database Administrator,,5-12 Lacs PA ,,,"['IBM DB2', 'SQL', 'Db Dba', 'Administration', 'DBMS', 'Database administration']"
SQL DBA + Snowflake,,Not disclosed ,,,"['Computer science', 'Performance tuning', 'query optimization', 'Data modeling', 'Analytical', 'database security', 'MySQL', 'Informatica']"
Oracle Database Administration Infra Tech Support Practitioner,,Not disclosed ,,,"['Performance tuning', 'Postgresql', 'MySQL', 'Troubleshooting', 'SyBase', 'Software support', 'Oracle DBA', 'Software solutions']"
SQL Developer / DBA Professionals,,Not disclosed ,,,"['Schedule', 'Database administration', 'Time', 'developer', 'SQL', 'DBMS', 'SQL development', 'Administration']"
Senior Associate Database Administrator,,Not disclosed ,,,"['Log shipping', 'PAAS', 'Database administration', 'Windows', 'Stored procedures', 'Monitoring', 'Analysis services', 'SQL']"
Sr Database Administrator,,Not disclosed ,,,"['Linux', 'Db2', 'MySQL', 'SSRS', 'Database administration', 'Windows', 'Oracle', 'microsoft']"
Mssql Database Administrator,,Not disclosed ,,,"['MySQL', 'Database Administration', 'SQL Server', 'SQL DBA', 'SQL Server Dba', 'azure', 'DBMS', 'SQL Servers']"
Sr. Database Administrator,,Not disclosed ,,,"['Scheduling', 'Project planning', 'Project SQL', 'Windows', 'Troubleshooting', 'microsoft', 'IT operations', 'Incident Monitoring']"
Senior Executive - DBA,,Not disclosed ,,,"['MSSQL DBA', 'Linux operating systems', 'Linux', 'MySQL', 'SQL Server Database', 'Oracle', 'Linux internals', 'Operating']"
Sr Database Administrator,,30-35 Lacs PA ,,,"['Data Science', 'Azure Data Factory', 'Power BI', 'Data visulaization', 'Data Modeling', 'Microsoft Azure', 'Modeling', 'DBMS']"
FL - Senior DBA Postgres,,Not disclosed ,,,"['SQL queries', 'Postgresql', 'Schema', 'Database', 'Database administration', 'Performance optimization', 'Optimization', 'Performance']"
HL - JR DBA Postgresql,,Not disclosed ,,,"['SQL queries', 'Postgresql', 'Schema', 'Database', 'Database administration', 'Performance optimization', 'DBMS', 'HL']"
DBA,,Not disclosed ,,,"['Performance tuning', 'NoSQL', 'Oracle SQL', 'Db2', 'Postgresql', 'MySQL', 'Customer handling', 'Database']"
Mysql & Postgresql Database Administrator,,Not disclosed ,,,"['Postgresql', 'Service desk', 'MySQL', 'Database', 'Programming', 'Management', 'Oracle', 'Database Administrator']"
DATABASE ADMINISTRATOR,,Not disclosed ,,,"['T-SQL', 'MS SQL', 'NoSQL', 'Database', 'PLSQL', 'Database Administrator', 'SQL Server dba', 'bash scripting']"
Database Administrator II,,Not disclosed ,,,"['Automation', 'Database administration', 'HR', 'SIP', 'Database Administrator', 'AWS', 'Monitoring', 'SQL']"
MSSQL DBA,,Not disclosed ,,,"['SAP', 'Db2', 'Data modeling', 'SSRS', 'Database administration', 'Data structures', 'Healthcare', 'Oracle']"
Cloud Database Administrator,,Not disclosed ,,,"['C++', 'Automation', 'Data migration', 'Linux', 'Analytical', 'Debugging', 'Machine learning', 'Windows']"
Database Administrator Senior Advisor,,Not disclosed ,,,"['Unix', 'Linux', 'Shell scripting', 'Debugging', 'Javascript', 'Application development', 'Troubleshooting', 'Senior Advisor']"
