Profile,job_title,experience,salary,location,job_description,tech_stack
DO,"Azure DevOps Engineer, MLOps",3-5 Yrs ,Not disclosed ,,SummaryWe are seeking a highly skilled DevOps Engineer with good knowledge of ML-Ops fo...,"[DevOps, Jenkins, Java, PyTorch, DevOps Engineer, scikit-learn, GitLab, Python]"
DO,Sr SRE/Devops Engineer - Python,3-9 Yrs ,Not disclosed ,,"In equal measure, we lay the foundations, research, experiment, and de-risk AI technolo...","[Unix, Analytical skills, github, Publishing, Networking, Machine learning, Cloud, Workflow]"
DO,Devops Engineer,4-8 Yrs ,Not disclosed ,,"Role & responsibilities Understanding Project requirements and OKRs. Specify, manage, a...","[Aws Devops, Kubernetes, Jenkins, Docker, Terraform, Linux, Elk, Shell Scripting]"
DO,Hiring For Azure Infra & Devops Engineer!,7-10 Yrs ,Not disclosed ,,"Excellent communication skills, should be able to communicate with all stakeholders. St...","[Azure Infrastructure, Terraform, azure iaas, Ci/Cd, azure devops, automation, Paas, Cicd Pipeline]"
DO,Devops Engineer,3-6 Yrs ,Not disclosed ,,Come with hands-on experience in web application infrastructure technologies like Linux...,"[Docker, Aws Devops, ELK, Monitoring Tools, Jenkins, Cicd Pipeline, AWS, Kubernetes]"
DO,Devops Engineer,3-7 Yrs ,Not disclosed ,,Desired Candidate Profile . An energetic professional with at least 3 years of experien...,"[Scripting Languages, Maven, Aws Devops, GCP, Github, Gitlab Ci / Cd, Kubernetes Deployment, AWS]"
DO,Devops Engineer,3-7 Yrs ,Not disclosed ,,Manage Azure-based infrastructure. Create CI/CD pipelines in Azure DevOps. Automate mic...,"[CI/CD Pipelines, MS SQL, Docker, Ms Azure, Kubernetes, Kibana, Postgresql, Kafka]"
DO,Quality Assurance Engineer (Cloud DevOps),5-8 Yrs ,Not disclosed ,,Experience working in an Agile or SCRUM team environmentPreferred Qualifications . Comp...,"[Python, Manager Quality Assurance, Coding, Powershell, Process improvement, Agile, Scrum, Visual Studio]"
DO,Devops Engineer,10-15 Yrs ,20-25 Lacs PA ,,Experience creating and maintaining RESTful APIs and / or API wrappers Key Requirements...,"[Jenkins, Azure Devops, Restful Web Api Development, Python, Shell Scripting, Powershell, Devops, Web API Services]"
DO,Devops Engineer,8-12 Yrs ,Not disclosed ,,Must Have: . Strong Scripting . Good to have: . Good knowledge of ITIL process . .,"[Shell Scripting, Powershell, Kubernetes, Terraform, Ansible, Python, Scripting, Devops]"
DO,Azure Devops Engineer,4-8 Yrs ,Not disclosed ,,Key Skills:DockerKubernetesTerraformAKSPowershell/Bash,"[Docker, Terraform, Kubernates, Powershell, Bash, Aks Kubernetes, Microsoft Azure, Aks]"
DO,Devops Engineer,8-12 Yrs ,7-17 Lacs PA ,,Desired Competencies (Technical / Behavioral Competency). Must-Have**. (Ideally should ...,"[Powershell, Microsoft Azure, Azure DevOps, Microsoft, Devops]"
DO,DevOps - Senior DevOps Engineer,3-5 Yrs ,Not disclosed ,,Cloud-First Paytm is a cloud-first company where we work on some of the largest cl...,"[Maven, Automation, Linux, EDC, devops, Cloud, AWS, Financial services]"
DO,Senior Devops Engineer,3-7 Yrs ,Not disclosed ,,Experience in supporting and cooperating with multi-national and multi-discipline stake...,"[Access management, Powershell, devops, Agile, Software development life cycle, Infrastructure, jenkins, Deployment]"
DO,Senior DevOps Engineer,5-7 Yrs ,Not disclosed ,,. A bachelor s degree with 5+ years ofexperience . CKAD - Certified K8sapplication deve...,"[IIS, DTS, GIT, Linux, Coding, Infrastructure management, Postgresql, MySQL]"
DO,Senior Devops Engineer,6-7 Yrs ,Not disclosed ,,6+ years of experience as a DevOps Engineer or similar software engineering role . Prof...,"[Automation, DTS, GIT, Linux, devops, Consulting, JIRA, Ruby]"
DO,Senior DevOps Engineer,5-7 Yrs ,Not disclosed ,,"We don t need superheroes, just super minds . You have BE / B Tech / MCA / ME / M Tech ...","[Tomcat, IIS, DTS, Linux, devops, MySQL, Consulting, Oracle]"
DO,Senior Azure DevOps Engineer,4-8 Yrs ,Not disclosed ,,Experience in supporting and cooperating with multi-national and multi-discipline stake...,"[Access management, Powershell, devops, Agile, Software development life cycle, jenkins, Deployment, application lifecycle management]"
DO,Senior Engineer: Azure Platform & DevOps,7-9 Yrs ,Not disclosed ,,"Overall 7+ years of experience in a complex environment, working withmultinational team...","[Performance tuning, Automation, DTS, GIT, Powershell, Consulting, Troubleshooting, Distribution system]"
DO,Devops Developer,5-10 Yrs ,Not disclosed ,,"SCM : Work experience on Github, Azure Repos. CI: Work Experience on YAML Pipeline Scri...","[Automation, github, orchestration, Web technologies, Cloud, Infrastructure, Deployment, SCM]"
DO,DevOps AWS Engineer,5-8 Yrs ,Not disclosed ,,Should be able to build the deployment pipelines Should be able to perform the architec...,"[DevOps, Docker, web services, AWS, Kubernetes, Web technologies]"
DO,Sr. Consultant DevOps Hosting,8-10 Yrs ,Not disclosed ,,"Location: Mumbai, Hybrid . We have exciting opportunity for platform Engineers to work ...","[Kubernetes Administration, Terraform, Github, Devops, Consulting, Administration, Hosting, SR]"
DO,DevOps Lead/AWS DevOps Lead,6-11 Yrs ,18-27.5 Lacs PA ,,"Strong Exp of DevOps principles and best practices. Exp in cloud platforms (AWS, Azure)...","[Devops, AWS, PowerShell, Ci/Cd, Iac, Bash, Aws Devops, Terraform]"
DO,Devops Engineer,2-6 Yrs ,5-8 Lacs PA ,,"Desired Candidate Profile . Min 2 year experience in DevOps, Knowledge of AWS / Google ...","[Devops, Devops Ci Cd, Aws Devops, Devops Tools, Google Cloud Services, Devops Automation, Cd, Continuous Integration]"
DO,Senior DevOps Engineer Dotnet,5-10 Yrs ,Not disclosed ,,. We are looking for a Senior DevOps Engineer with experience in .NET Development with ...,"[Backend, Server monitoring, Version control, GIT, devops, Windows forms, CMMI, Business modeling]"
DO,DevOps Engineer,6-11 Yrs ,17-22.5 Lacs PA ,,Platform Engineer • 7+ years of Cloud or DevOps experience• Practical experience with p...,"[Terraform, Cicd Pipeline, Devops, Kubernetes, Jenkins, Ansible, Helm, AWS]"
DO,Devops Engineer,4-7 Yrs ,Not disclosed ,,Experience with any Observability tool (Datadog Preferred)Experience and hands-on exper...,"[Product engineering, Linux, GCP, Cloud, Customer support, HTTP, Troubleshooting, Teradata]"
DO,DevOps Engineer,5-6 Yrs ,Not disclosed ,,"Bachelor s degree in computer science, Engineering, or related fieldExperience with clo...","[Supply chain, Vista, Computer science, Networking, Social media, Configuration management, Risk management, SDLC]"
DO,DevOps Engineer,3-6 Yrs ,Not disclosed ,,. 5 . + years of hands-on experience in deploying and managing cloud infrastructure ( ....,"[Supply chain, Vista, Networking, Social media, Configuration management, Risk management, SDLC, SQL]"
DO,Kubernetes Devops Engineer,4-5 Yrs ,Not disclosed ,,"Based on business need, should be ready to support in shiftsShould be adaptive to techn...","[Kubernetes, risk management, confluence, EKS, Glue, EC2, devops, linux]"
DO,Senior Cloud Platform Engineer ( AWS+ Networking+ Devops ),5-8 Yrs ,Not disclosed ,,Candidates will work supporting large complex enterprise software clients including app...,"[Performance tuning, Consulting, DNS, System design, Load balancing, DHCP, Monitoring, SQL]"
DO,DevOps Engineer - Semi/Freshers (Trichy),0-3 Yrs ,Not disclosed ,,"Requirements: - Exposure to any one of the cloud platforms (AWS, Azure, GCP) - Exposure...","[AWS, Rancher, GIT, Terraform, Docker, Ansible, Ci/Cd, Helm]"
DO,Devops Architect,10-15 Yrs ,20-25 Lacs PA ,,"Role & responsibilities Closely work with engineering teams, architect solutions and t...","[Docker, Jenkins Ci, Ansible, Devops, Kubernetes, Shell Scripting, Unix Shell Scripting, Unix]"
DO,Senior AWS DevOps Engineer,7-11 Yrs ,Not disclosed ,,Multiple years of experience running production web environments in AWS. Strong kn...,"[Cloud computing, C++, MySQL, PHP, Perl, Windows, Outsourcing, Unix shell scripting]"
DO,Senior Software Engineer - Devops & AWS,3-9 Yrs ,Not disclosed ,,"Qualifications: . Bachelors degree in Computer Science, Engineering, or a related field...","[Architecture, devops, jenkins, Management, AWS, Monitoring, Solution Architect, microservices]"
DO,Aws Cloud And Devops Engineer,3-8 Yrs ,Not disclosed ,,"Dear Professional, Greetings from Cognizant !!!Cognizant Hiring for Aws cloud Interest...","[Kubernetes, Terraform, Docker, AWS, Devops, Cloud, AWS Cloud]"
DO,Devops System Administrator,5-8 Yrs ,"50,000-60,000 PA ",,"Requirements: . Bachelors degree in Computer Science, Engineering or related field, or ...","[VMware, Terraform, Linux, VCenter, VSphere, Chef Puppet, Ansible, Vrealize Automation]"
DO,DevOps Consultant,5-8 Yrs ,4-9 Lacs PA ,,Preferred qualifications. Strong practical Linux and Windows -based systems administrat...,"[Linux, Shell Scripting, Windows, Devops, Python, Java, She, Scripting]"
DO,DevOps Engineer ( Pan India),5-9 Yrs ,4.5-9.5 Lacs PA ,,Collaborate with cross-functional teams to design and implement scalable and reliable i...,"[GitLab CI/CD, Engineering, Azure., Ruby, Python, orchestration tools., Google Cloud., cloud platforms]"
DO,"Sr DevOps Engineer (Azure, Mulesoft)",5-7 Yrs ,Not disclosed ,,"As a Senior DevOps Engineer, you will play a crucial role in designing, building, an...","[Maven, Automation, Linux, Project management, devops, HIPAA, Healthcare, Issue resolution]"
DO,"Sr DevOps Engineer (Azure, Mulesoft)",5-7 Yrs ,Not disclosed ,,"As a Senior DevOps Engineer, you will play a crucial role in designing, building, and...","[Maven, Automation, Linux, Project management, devops, HIPAA, Healthcare, Issue resolution]"
DO,DevOps Engineer,6-10 Yrs ,Not disclosed ,,Proficiency in building and maintaining CI / CD pipelines using Azure pipelines or othe...,"[Automation, GIT, orchestration, Networking, Powershell, Configuration management, Cloud, Project delivery]"
DO,"DevOps Engineer, Cloud Services",6-8 Yrs ,Not disclosed ,,We are looking for a Senior Engineer to bring in Cloud and DevOps solution design & i...,"[Automation, Tomcat, Linux, RDBMS, Agile, Perl, Windows, SCM]"
DO,Senior DevOps Engineer,5-7 Yrs ,Not disclosed ,,"Experience with infrastructure as code (e.g., Terraform, Ansible)Experience with networ...","[Automation, Monitoring tools, GCP, Cloud Services, Analytical, Cloud, Agile, Network security]"
DO,Senior Devops Engineer,4-7 Yrs ,Not disclosed ,,Hands-on experience setting up AWS Well architected framework recommended setup from sc...,"[Aws Cloud, Terraform, Kubernetes, Shell Python Scripting, Jenkins Ci, Ansible, AWS, Senior]"
DO,Senior Devops Engineer,7-10 Yrs ,Not disclosed ,,Automation Tools: Proficiency in Terraform for automating infrastructure provisioning ...,"[TCP/IP UDP ICMP, Networking, Terraform, BGP, AWS, Aws Cloudformation, Shell Scripting, Ansible]"
DO,Sr. DevOps Engineer,5-10 Yrs ,Not disclosed ,,"Design, implement, and manage scalable and reliable cloud infrastructure using tools l...","[Azure Devops, PCI, Devops Tools, Hippa Regulations, Microsoft Azure, Regulations, Tools, HIPAA]"
DO,Senior DevOps Engineer,5-10 Yrs ,Not disclosed ,,Cloud platforms . You have a high level of skill with managed services offered by vario...,"[Supply chain, Linux, Networking, Coding, GCP, Pharma, Healthcare, Troubleshooting]"
DO,Senior DevOps Engineer,5-10 Yrs ,Not disclosed ,,Shift timings: 5:30 PM - 2:30 AM *NOTE: Only for Immediate Joiners * Experience: 5-10 ...,"[devops, aws, Cd, python, grafana, CI, Continuous Integration, Continuous Delivery]"
DO,"Senior DevOps Engineer, Regulatory Solutions",6-10 Yrs ,Not disclosed ,,"Should have hands-on experience with Python, Shell, Ansible, and YAML scripting . Exper...","[Automation, Product engineering, orchestration, calypso, Manager Technology, Continuous improvement, AWS, Monitoring]"
DO,Devops Engineer,4-6 Yrs ,Not disclosed ,,We are looking for experienced DevOps Cloud AWS/Azure Engineers to Support our company...,"[Terraform, Github, Devops Tools, Iac, Aws Iam, Jenkins, Aws Devops, Java Sdk]"
DO,DevOps Engineer,5-8 Yrs ,Not disclosed ,,"Experience in tools like Jenkins, Grafana, Zabbix Redis, active MQ, ELK, Apache, tomcat...","[DevOps, Database management, ELK, tomcat, maven, ANT, Apache, Grafana]"
DO,Devops Engineer,2-5 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"[Manager Quality Assurance, devops, Conceptualization, Workflow, Quality, Quality assurance, Management, Quality management]"
DO,DevOps Engineer,2-4 Yrs ,Not disclosed ,,Document architecture and process information in technical design documentation . Who y...,"[Automation, Linux, Powershell, devops, Cloud, application architecture, Management, Monitoring]"
DO,Devops Engineer,7-8 Yrs ,Not disclosed ,,"Shift . 2 PM - 11 PM Shift Experience with GitHub Actions for building, testing, and d...","[Automation, orchestration, Configuration management, devops, Troubleshooting, Monitoring, Security analysis, Python]"
DO,Devops Engineer,4-9 Yrs ,Not disclosed ,,At least 4+ years of experience in DevOps and Enterprise Applications deployments on pu...,"[Devops, AWS, Docker, terraform, Kubernates]"
DO,Devops Engineer,3-6 Yrs ,Not disclosed ,,"Setting up tools and required infrastructure Defining and setting development, test, re...","[PRTG, github, GCP, Project management, Dms, Troubleshooting, Risk management, Monitoring]"
DO,Devops Engineer,4-9 Yrs ,Not disclosed ,,"Familiarity with scripting languages (eg PowerShell, batch, shell) and build automation...","[Change management, MSI, Version control, GIT, Powershell, Analytical, Agile, Troubleshooting]"
DO,Devops Engineer,2-4 Yrs ,Not disclosed ,,"Experience in setting up and maintaining CI / CD pipelines using Jenkins, GitLab CI / C...","[Linux, Jenkins, Docker, Bash, Python, Kubernetes, Devops]"
DO,DevOps Engineer,3-8 Yrs ,Not disclosed ,,"Experience in Kubernetes, Docker, CI/CD, DevOps, AWS 3+ years Proven work experienc...","[Procurement, Software design, Front end, Web technologies, Financial reporting, Business Analyst, Social media, IT Administrator]"
DO,Azure Devops / Cloud Engineer,5-8 Yrs ,Not disclosed ,,A total of 5-8 years solid understanding of and experience with the .NET platformExperi...,"[Automation, Architecture, TDD, Powershell, Network infrastructure, devops, OWASP, Customer experience]"
DO,DevOps Engineer,3-5 Yrs ,Not disclosed ,,The ideal candidate will have a deep understanding of the build and deployment process ...,"[DevOps, kubernetes, git, software development, linux, pipeline management, jenkins, TravisCI]"
DO,Devops Engineer,2-4 Yrs ,Not disclosed ,,"Experience with AWS / Azure/GCP in a production environment: EC2 S3 VPC, IAM, ELB, Clou...","[Unix, Automation, Linux, nginx, GCP, data reporting, Configuration management, PHP]"
DO,Senior Engineer- DevOps,5-8 Yrs ,Not disclosed ,,Bachelor s degree or better from an accredited institution or equivalent work experienc...,"[kubernetes, continuous integration, python, aws infrastructure, dynamo db, api gateway, sre, vpc]"
DO,DevOps Engineer,3-5 Yrs ,Not disclosed ,,Key Responsibilities:Infrastructure as Code (IaC): Collaborate with development and ope...,"[pipelines, devops, continuous integration, Docker, Development Operations, Kubernetes, Operations, Development]"
DO,DevOps Engineer,3-5 Yrs ,Not disclosed ,,Experience in Version control Systems: GitHub / GitLab etcRequired Skills Experience in...,"[Cloud computing, Automation, github, Version control, Linux, Configuration management, Cloud, Agile]"
DO,DevOps Engineer,2-7 Yrs ,Not disclosed ,,Exposure to financial management of cloud costs is ideal . You must be willing to work ...,"[Automation, Usage, Managed services, Networking, Linux, Cloud, Agile, Gaming]"
DO,Cloud DevOps Engineer,3-8 Yrs ,Not disclosed ,,Prior working experience in an Agile environment will be an advantage . An understandin...,"[Application support, Automation, Linux, MySQL, Oracle, IT operations, Gaming, Analytics]"
